abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
80106580308,Inner Flame Incorporated,Registered,Small,We provide scholarships to financially challenged young people for university education or Vocational training. we also provide coaching and mentoring for these young people.,
80156039388,Smile Outreach Foundation Ltd,Registered,Small,Due to covid-19 we have partnered with organisation oversea to provide relief and medical aid to those in need most.,
80162895623,Samaritan's Purse Australasia - Operation Christmas Child Ltd,Registered,Large,"Our international activities include sending gift filled shoeboxes with toys, clothing, educational materials and sanitation products, to children in developing countries. Please refer to our website https://www.operationchristmaschild.org.au for further information.",
80230813928,CHRISTIAN WOMEN COMMUNICATING INTERNATIONAL,Registered,Small,We supply Bible study material to groups.,
80235548530,The Trustee For The Abundant Life Foundation,Registered,Small,"Supporting disadvantaged people especially during COVID19 pandemic with health care, food and essential needs.",
80240284254,Global Advance Projects Inc.,Registered,Small,"GAP Australia is set up to assist GAP Foundation Thailand through financial, administerial, and governance support. It is a privilege for GAP to work globally choosing Thailand as one of the beneficiary countries. We provide what is needed for the Thai foundation to operate administrative and financial support. At the same time, maintains governance through meetings and on-site visitations.",
80293821642,One Step One Life Incorporated,Registered,Small,All the work of One step One Life is focused on free education for young people in Cambodia. This includes scholarship programs as well as assisting the local village English school.,
80398070985,St Matthew's Anglican Church Ashburton,Registered,Small,"As a church our Mothers Union has helped financially and by physically being there when able, countries like Myanmar and PNG for them to manage themselves.",
80407286544,Mansfield Baptist Church,Registered,Small,Financial and prayerful support for the religious activities of the Philippine Church under the charge Pastor Kenneth Albances. Supporting also the poor and needy.,
80477539853,Aid Distribution International Incorporated,Registered,Large,Aid Distribution International was set up in 2004 in Australia with the aim to negotiate help in disadvantaged countries and disaster areas in the funding and execution of helpful projects. ADI has contacts in many parts of the world and seeks to match humanitarian donors or organisations with projects that will meet significant needs. Aid Distribution International has minimal administrative costs as it does not maintain a large staff but acts as a negotiator to encourage existing groups to accountably care for some of this world s disadvantaged people.,
80573933293,THE SINGLE MOTHER FOUNDATION,Registered,Small,"we deliver most of our programmes overseas in Zimbabwe, we train ladies to use their  hands to do various programmes so they maybe able to self sustain themselves and their children. We also managed to assist Single mother to get their drivers licenses for easy transportation of their goods",
80579633404,Darfour Development Organisation Incorporated,Registered,Small,"Operating overseas (Darfur, Kordfan states) including delivering programs Further details: Emergency relief primary and secondary schools  employment and training  Housing services  environmental activities.",
