abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
96630573117,Karenni Action Project Incorporated,Registered,Small,"We again supported Kayan Community Development Services (KCDS) to carry out their summer English and computer skills camp. This project was about improving English and computer skills for young people from the Kayan region, Myanmar. 25 young people from the KCDS boarding school participated in this training and gained computer and English skills.This project also provided more training experience for KCDS staff and also provided a higher awareness of education to the students' parents. The project was evaluated as being very useful for the 25 young people.  It was reported that they could improve and practice in a group which made them stronger.Karenni Action Project provided financial assistance which was used to provide food, water, books and pens for the students and trainers. The support was also used to provide petrol to operate a generator for power.",
96633087788,ASIA-PACIFIC JUSTICE AND RIGHTS LTD,Registered,Small,"Assit the victims of torture, rape, disappearance, illegal killings and other crimes to achieve their rights, and empower them to fulfil those rights. The rights according to international human rights law include the right to reparations, including livelihood, remedy, truth and a range of other rights of victims of serious human rights violations.","Empowerment of victims of serious human rights violations through helping them to fulfil their rights to justice, healing, effective remedy reparations and other rights under international human rights law."
96694922671,El Roi's Children Inc.,Registered,Small,Provides scholarships and funds to financially disadvantaged students and families.,
96745958648,The Trustee For Constance Mary Fitzgibbon Estate,Registered,Small, ,
96815704168,The Trustee For Eleanor Smith Trust,Registered,Small, ,
96832871076,Deaf Ministries International Ltd,Registered,Medium,"In many parts of the world, the Deaf are a forgotten group. Without the ability to communicate easily, they are often isolated from society, unable to hear the Word of God, receive an education or find employment.  At Deaf Ministries International, we believe it is everyone s right to receive an education, to find employment and most importantly, to hear the gospel message in their own language   just as the gathered crowd did on the day of Pentecost (Acts 2:1-13). Therefore, all of DMI s work is done using the local sign language.  We support local deaf pastors as they work to make Jesus known amongst the Deaf community. We provide primary, secondary and college level education to Deaf children and young adults. We conduct skills training workshops to help the Deaf gain the practical skills they need in the workplace. We provide start-up capital to allow the Deaf to start their own micro-enterprises.",
96836629276,Inuka,Registered,Small,"in partnership with CHETI NGO (a registered organisation in Arusha, TZ), we help fund programs for access to education for disadvantaged children, we have established a program to help widows and young women in the community have access to small financial loans.",
96881895856,The Trustee For The Help Charitable Trust,Registered,Small,We have a relational approach.  Most funding go to organisations and people with whom we have developed trust over time. Since 2010 we have travelled annually to places where we send funds. That has not been possible in 202-2021. Visits and written accountability processes give us a high degree of confidence that the people and projects that we support are worthwhile and well managed. During the pandemic we have increased personal contact via email and other means. This maintained and  strengthen our connections and our understanding of the needs and challenges. Training modules are developed and taught in concert with our partners and reflect their expressed needs on line.,Conducting training via Zoom.                                                                                                    Building capacity through working with partners to develop polices and procedures.
96905712097,The Trustee For The John Henry Charitable Trust,Registered,Small, ,
96941796933,Anglican Parish Of King Island,Registered,Small, ,
97006260572,The Vinh Nghiem Pagoda Buddhist And Charitable Society (Hoi Phat Giao va Tu Thien Xa Hoi Chua Vinh Nghiem) Incorporated,Registered,Small,"Build houses for the poor. Help feed the poor. Help poor people to treat diseases. Relief for victims of storms, floods and natural disasters.",
97040013169,Swinburne Buddhist Society,Registered,Small,Online volunteer training for poor and marginalized people.,
97054481384,Darling Downs Cancer Research Fund,Registered,Small, ,
97068504876,The Trustee For The Ira Peace Mary And Ashley Keidge Perp Charitable Trust,Registered,Small, ,
97106154033,Liverpool City Church,Registered,Small,sending second hand clothes overseas,
97114939249,Kathleen Keegel Childrens Fund Limited,Registered,Small,Organising the sponsorship of children and young adults for their education and associated costs to enable successful completion of their courses,
